album,data,musica,letra
UNFORGIVEN (Japanese Version),2023,UNFORGIVEN (feat. Ado & Nile Rodgers) (Japanese Version),"Unforgiven, I'm a villain, I'm a
Unforgiven, I'm going
Unforgiven, I'm a villain, I'm a
Memories left empty, unforgiven
Yeah, what you want?
Deep dwelling face, wanna shut me up
Need to keep piling up
Problem child in your game, such a freak, frozen ice
Let me tell you 'bout LE SSERAFIM
So hate the old image
Rebellion illuminating the darkness
We gonna kick it, break it, rules gon' give up
Unforgiven, yes, I was bleeding
A battle without handling power, but I ride
Not wishing to be forgiven
Aiming for taboos, watch me now
Now, now, now
Unforgiven, I'm a villain, I'm a
Unforgiven, I'm going
Unforgiven, I'm a villain, I'm a
Memories left empty, unforgiven
Let's go beyond together, come on, my unforgiven girls (unforgiven)
Cross the line over here, come on, my unforgiven boys
Unforgiven, unforgiven, unforgiven
Leaving a name beyond the limits
Let's go beyond together, come on, my unforgiven girls
Un-unforgiven-given-given
My style livin', livin', livin'
My own equation, yes, in Hangul
Without iron (what?)
Get started, let's get started
Carve my story before the future comes
If the new year is packed, villain
I'm not that Cinderella type of a girl
Unforgiven, yes, I was bleeding
A battle without handling power, but I ride
Not wishing to be forgiven
Aiming for taboos, watch me now
Now, now, now
Unforgiven, I'm a villain, I'm a
Unforgiven, I'm going
Unforgiven, I'm a villain, I'm a
Memories left empty, unforgiven
Let's go beyond together, come on, my unforgiven girls (unforgiven)
Cross the line over here, come on, my unforgiven boys
Unforgiven, unforgiven, unforgiven
Leaving a name beyond the limits
Let's go beyond together, come on, my unforgiven girls
Unforgiven, I'm a villain, I'm a
Unforgiven, I'm going
Unforgiven, I'm a villain, I'm a
Unforgiven, I'm going
Oh, I will never be a clown (never be a clown)
Oh, show your true self
Oh, voice a little loud
Oh, I don't care, just shout it out!
Let's go beyond together, come on, my unforgiven girls (unforgiven)
Cross the line over here, come on, my unforgiven boys
Unforgiven, unforgiven, unforgiven
Leaving a name beyond the limits
Let's go beyond together, come on, my unforgiven girls"
"Eve, Psyche & the Bluebeard's wife (feat. Demi Lovato)",2023,"Eve, Psyche & the Bluebeard's wife (feat. Demi Lovato)",ERRO AO ACESSAR A PÁGINA
"Eve, Psyche & the Bluebeard's Wife (Rina Sawayama Remix)",2023,"Eve, Psyche & the Bluebeard's wife (Rina Sawayama Remix)",ERRO AO ACESSAR A PÁGINA
"Eve, Psyche & the Bluebeard's wife (feat. UPSAHL)",2023,"Eve, Psyche & the Bluebeard's wife (feat. UPSAHL)",ERRO AO ACESSAR A PÁGINA
"Eve, Psyche & the Bluebeard's wife (English Version)",2023,"Eve, Psyche & the Bluebeard's wife (English Version)",ERRO AO ACESSAR A PÁGINA
UNFORGIVEN,2023,The World Is My Oyster (2023 Version),LETRA INDISPONÍVEL
UNFORGIVEN,2023,FEARLESS (2023 Version),"Night, ba-ba-ba-ba-bam
Ba-ba-ba-ba-bam, ba-ba-ba-ba-bam
Night, ba-ba-ba-ba-bam
Ba-ba-ba-ba-bam, ba-ba-ba-ba-bam
I want to reach the highest place, I felt it, my answer
A new wave pounding in my veins, my huge passion
I don't care about the past, everyone knows that trouble, huh
I'm fearless, a new bitch, new crazy, rise up, next one
(Woah-oh-oh-oh-oh) Step on it, highway, highway
(Woah-oh-oh-oh-oh) Reach a cool ending
If my evil is part of me
(Woah-oh-oh-oh-oh) I'm not afraid, not afraid
What you lookin' at? What you, what you lookin' at?
What you lookin' at? What you, what you lookin' at?
What you lookin' at? What you, what you lookin' at?
Mm-mm-mm-mm, I'm fearless, huh
You should get away, get a, get a, get away
Don't get hurt, don't-get-don't get hurt
You should get away, get a, get a, get away
Mm-mm-mm-mm, I'm fearless, huh
Night, ba-ba-ba-ba-bam
Ba-ba-ba-ba-bam, ba-ba-ba-ba-bam
Night, ba-ba-ba-ba-bam
Ba-ba-ba-ba-bam, ba-ba-ba-ba-bam
Your words telling me to hide my greed are strange
I won't do humble acting anymore
Bring me forever win, ayy
Numbers on my chest, ayy
A world under my feet, ayy
Take the world, break it down, break you down, down
(Woah-oh-oh-oh-oh) Step on it, highway, highway
(Woah-oh-oh-oh-oh) Reach a cool ending
If my evil is part of me
(Woah-oh-oh-oh-oh) I'm not afraid, not afraid
What you lookin' at? What you, what you lookin' at?
What you lookin' at? What you, what you lookin' at?
What you lookin' at? What you, what you lookin' at?
Mm-mm-mm-mm, I'm fearless, huh
You should get away, get a, get a, get away
Don't get hurt, don't-get-don't get hurt
You should get away, get a, get a, get away
Mm-mm-mm-mm, I'm fearless, huh
Night, ba-ba-ba-ba-bam
Ba-ba-ba-ba-bam, ba-ba-ba-ba-bam
Night, ba-ba-ba-ba-bam
Ba-ba-ba-ba-bam
Mm-mm-mm-mm, I'm fearless, huh
(Night, ba-ba-ba-ba-bam) No more defeat
(Ba-ba-ba-ba-bam, ba-ba-ba-ba-bam) My payback is ready
(Night, ba-ba-ba-ba-bam, ba-ba-ba-bam) bring it, right now to me
Mm-mm-mm-mm, I'm fearless, huh
What you lookin' at? What you, what you lookin' at?
What you lookin' at? What you, what you lookin' at?
What you lookin' at? What you, what you lookin' at?
Mm-mm-mm-mm, I'm fearless, huh
You should get away, get a, get a, get away
Don't get hurt, don't-get-don't get hurt
You should get away, get a, get a, get away
Mm-mm-mm-mm, I'm fearless, huh"
UNFORGIVEN,2023,Blue Flame (2023 Version),"I'll dig it, I'll dig it like that
I'm feeling something, like I'm possessed
Dizzying brightness in the distance
A force pulling me into the fog
Even hotter than flames, it's a blue flame (ha-ah)
Dancing freely, disappearing
I'll dig it, I'll dig it like that
The chaotic blue light becomes dazzling
Oh-oh-oh-oh-oh
Burning hotter than my hands can handle
Rising beyond boundaries, unfolding into the unknown
The days of being free are quite beautiful
Once ignited, my desire can't be stopped
Will-O' the-wisp, babe
Oh, baby, it's a blue flame
Will-O' the-wisp, babe
That, that, that is faction
Will-O' the-wisp, babe
Oh, baby, it's a blue flame
Will-O' the-wisp, babe
That, that, that is faction
The veil hidden in unknown fears
This darkness breaks free and glows (na-na-na-na)
Whatever lies beyond (whatever lies beyond-this-this)
It's just a blue curiosity
Dancing freely, disappearing (disappearing, yeah, oh)
I'll dig it, I'll dig it like that
The chaotic blue light becomes dazzling
Oh-oh-oh-oh-oh
Burning hotter than my hands can handle
Rising beyond boundaries, unfolding into the unknown
The days of being free are quite beautiful
Once ignited, my desire can't be stopped
Will-O' the-wisp, babe
Oh, baby, it's a blue flame
Will-O' the-wisp, babe
That, that, that is faction
Will-O' the-wisp, babe
Oh, baby, it's a blue flame
Will-O' the-wisp, babe
That, that, that is faction
Limits crumbling, feeling so thrilling
Delving deep into me
Drawn from the first moment I saw it
As if waiting in the subtle colors of light, now I'm burning
Shining brightly
Burning hotter than my hands can handle
Rising beyond boundaries, unfolding into the unknown
The days of being free are quite beautiful
Once ignited, my desire can't be stopped
Will-O' the-wisp, babe
Oh, baby, it's a blue flame
Will-O' the-wisp, babe
That, that, that is faction
Will-O' the-wisp, babe
Oh, baby, it's a blue flame
Will-O' the-wisp, babe
That, that, that is faction"
UNFORGIVEN,2023,The Hydra,LETRA INDISPONÍVEL
UNFORGIVEN,2023,ANTIFRAGILE,"Anti-ti-ti-ti fragile, fragile
Anti-ti-ti-ti fragile
Anti-ti-ti-ti fragile, fragile
Antifragile, antifragile
Ridin' up the thorny road
You made me boost up (ah-ah-ah)
A party full of lies
It doesn't even itch
There's a lot of talk behind me
This is my first time listening to my rival
Everyone pray, my fallin’
Above that hand, I'ma jump in
Yes, gimme that
Walk with dignity like a lion
A huge desire in your eyes (na-na-na)
Pour more gasoline on fire
Fly again in flames risin' (na-na-na)
Don't forget the toe shoes I left behind
what more do i need to say
Don't ignore me, the career I've walked
I go to ride till I die, die
I'll go higher
On top of the world I hoped for (ah-ah)
You can fall away, I'm antifragile, antifragile (ah-ah)
I'm on my way now
Throw it away, your fairy tale (ah-ah)
Now, you know my name
I'm antifragile, antifragile
Anti-ti-ti-ti fragile, fragile
Anti-ti-ti-ti fragile
Anti-ti-ti-ti fragile, fragile
Antifragile, antifragile
Lovey lovey lovey
Dovey dovey dovey
You decide what you want about a kid like me.
I don't know what to say, I can't feel it
Exciting interest is welcome
Cute jealousy goes ahead
No thanks for dolls with strings
My song to write my future with
Yes, gimmе that
Walk with dignity like a lion
A huge desire in your eyes (na-na-na)
Pour more gasolinе on fire
Fly again in flames rising (na-na-na)
Don't forget the toe shoes I left behind
what more do i need to say
Don't ignore me, the career I've walked
I go to ride till I die, die
I'll go higher
On top of the world I hoped for (ah-ah)
You can leave
I'm antifragile, antifragile (ah-ah)
I'm on my way now
Throw it away, your fairy tale (ah-ah)
Now you know my name
I'm antifragile, antifragile
Anti-ti-ti-ti fragile, fragile
Anti-ti-ti-ti fragile
Anti-ti-ti-ti fragile, fragile
Antifragile, antifragile
We can break it, baby
Rock it, twist it, lock it, baby
All I know is you can't chain me
'Cause I'm gonna break out
Gonna, gonna break out, out
We can break it baby
Rock it, twist it, lock it, baby
All I know is you can't chain me
'Cause I'm gonna break out (woah)
Gonna, gonna break out, out
I'll go higher
On top of the world I hoped for (ah-ah)
You can fall away, I'm antifragile, antifragile (ah-ah)
I'm on my way now
Throw it away, your fairy tale (ah-ah)
Now you know my name
I'm antifragile, antifragile
Anti-ti-ti-ti fragile, fragile
Anti-ti-ti-ti fragile
Anti-ti-ti-ti fragile, fragile
Antifragile, antifragile"
UNFORGIVEN,2023,Impurities,"Can you see huh?
A single drop falls, drip
Mixing into my transparent self
Seemingly indifferent, keep on moving
Impurities, show you my impurities
Greedy more like a witch
Show you the real me, a crimson light
Shining brightly, glittery things
Impurities, show you my impurities
Slowly stepping over the boundary
Into the deep sign of desires entwined in darkness
Walking on a thorny path full of wounds
So natural, invincible
Ooh, yeah, don't wanna hide
Ooh yeah, boldly fight
Firm opacity filled with scars
So natural, beautiful
I can see the desire becoming clear
So here's my key
It's okay, no matter what you say
Can you see huh?
A single drop falls, drip
Mixing into my transparent self
Seemingly indifferent, keep on moving (yeah)
Impurities, show you my impurities
Greedy more like a witch
Show you the real me, a crimson light
Shining brightly, glittery things (yeah)
Impurities, show you my impurities
Goodness or badness
This is not magic, it's not tragic
Even if hurt, try it again, oh
The color of the heart is like crimson
The passion inside me is about to ignite
The evidence of adventure is like a necklace
Making me shine even more
I can see the unfolding destinations
So here's my key
It's okay, no matter what you say
Can you see huh?
A single drop falls, drip
Mixing into my transparent self
Seemingly indifferent, keep on moving (yeah)
Impurities, show you my impurities
Greedy more like a witch
Show you the real me, a crimson light
Shining brightly, glittery things (yeah)
Impurities, show you my impurities
Intensifying desires are blood-red
My wishes with no end
Beautiful, I'm with my scratches
Just because it's what I am
Power grown within trials
Not afraid, overshadowed by shadows
Achieving all my desires
Just because it's what I am
Can you see huh? (Oh, yeah)
A single drop falls, drip (falling drip)
Mixing into my transparent self
Seemingly indifferent, keep on moving (mmm woo)
Impurities, show you my impurities
Greedy more like a witch
Show you the real me, a crimson light
Shining brightly, glittery things
Impurities, show you my impurities"
UNFORGIVEN,2023,Burn the Bridge,LETRA INDISPONÍVEL
UNFORGIVEN,2023,UNFORGIVEN (feat. Nile Rodgers),"Unforgiven, I'm a villain, I'm a
Unforgiven, I'ma walk that road
Unforgiven, I'm a villain, I'm a
It'll be remembered as a new era, unforgiven
Yeah, what you want?
Discomfort on my face, wanna shut me up
Warriors looking for game to hunt
In your game, I'm the problem, such a freak, such a headache
Let me tell you 'bout LE SSERAFIM
I hate shabby hand-me-downs more than anything
Lighting up the dark, like a rebellion
We gonna kick it, break it, rules gon' give up
Unforgiven, yes, I was bleeding
I was powerless, used to lose every fight
But I ride
Never asked for forgiveness or anything
Gonna target taboos, watch me now
Now, now, now
Unforgiven, I'm a villain, I'm a
Unforgiven, I'ma walk that road
Unforgiven, I'm a villain, I'm a
It'll be remembered as a new era, unforgiven
Come to that faraway land with me, my unforgiven girls (unforgiven)
Come and cross the line with me, my unforgiven boys
Unforgiven, unforgiven, unforgiven
Our names surpass all limits
Come to that faraway land with me, my unforgiven girls
U-unforgiven-given-given
That's my style I'm livin', livin', livin'
My way, I already got it all
Or say it in Korean, so ""Cheol-oebsi"" (what?)
Get started, let's get started
Before the future, carve out my story
If belief's a sin, I'm a villain
I'm not that Cinderella type of a girl
Unforgiven, yes, I was bleeding
I was powerless, used to lose every fight
But I ride
Never asked for forgiveness or anything
Gonna target taboos, watch me now
Now, now, now
Unforgiven, I'm a villain, I'm a
Unforgiven, I'ma walk that road
Unforgiven, I'm a villain, I'm a
It'll be remembered as a new era, unforgiven
Come to that faraway land with me, my unforgiven girls (unforgiven)
Come and cross the line with me, my unforgiven boys
Unforgiven, unforgiven, unforgiven
Our names surpass all limits
Come to that faraway land with me, my unforgiven girls
Unforgiven, I'm a villain, I'm a
Unforgiven, I'ma walk that road
Unforgiven, I'm a villain, I'm a
Unforgiven, I'ma walk that road
Oh, I will never be a clown (never be a clown)
Oh, you'll see what I'm made of (see what I'm made of)
Oh, my voice is kinda loud (voice is kinda loud)
Oh, I don't care, just shout it out
Come to that faraway land with me, my unforgiven girls (unforgiven)
Come and cross the line with me, my unforgiven boys
Unforgiven, unforgiven, unforgiven
Our names surpass all limits
Come to that faraway land with me, my unforgiven girls"
UNFORGIVEN,2023,No-Return (Into the unkown),"The world that seemed endlessly big
Now just a blue dot
Since I met the truth (hey)
The rules that were lies, oh, oh
I ain't gonna fake it
I can't go back to my past life anymore
The torch of a new beginning (hey)
I'm born again new, oh, oh
Even though I'm scared, I'm too excited
Yes, we ride (yes, we ride)
My heart is pounding, shaking me
Let it go, let it go
'Cause I know I'm so alive
Standing tall, here we are, here we are
Shouting out in the distance, hear me out, hear me out
Yes, I do, I'm a little crazy right now
Yes, I do, I'm a little giddy, I'm witty, I'm witty
Here we are, here we are
Shouting out in the distance, hear me out, hear me out
Yes, I do, adventure calls you and me
Yes, I do, you and I are giddy and witty and witty
I'm not low-key, low-key, low-key
I'm not low-key, low-key, low
I'm not low-key, low-key, low-key
I'm not low-key, low-key, low
I'm not low-key
I got no invitation, it's okay
That's how adventures are (wanna smile?)
The unfamiliar phase of the unknown, the confusing way
So can you be my map, be my map now?
Be the star that guides me
Yes, we ride (yes, we ride)
I'll be your wind
Let us go, let us go
'Cause we know we're so alive
Standing tall, here we are, here we are
Shouting out in the distance, hear me out, hear me out
Yes, I do, I'm a little crazy right now
Yes, I do, I'm a little giddy, I'm witty, I'm witty
Here we are, here we are
Shouting out in the distance, hear me out, hear me out
Yes, I do, adventure calls you and me
Yes, I do, you and I are giddy and witty and witty
Follow your heart, here we are, here we are
Let's fly higher, here we go, here we go
Yes, I do, our magical destiny
Yes, I do, you and I are giddy, I'm witty and witty
Here we are, here we are
Let's fly higher, here we fly, here we fly
Yes, I do, reaching out with the first step into a new universe
Yes, I do, you and I are giddy and witty and witty
I'm not low-key, low-key, low-key
I'm not low-key, low-key, low
I'm not low-key, low-key, low-key
I'm not low-key, low-key, low
I'm not low-key"
UNFORGIVEN,2023,"Eve, Psyche & The Bluebeard's wife (이브, 프시케 그리고 푸른 수염의 아내)","I'm a mess, mess, mess, mess, mess, mess, mess
I'm a mess, mess, mess, mess, mess, mess, mess
I'm a mess in distress, but we're still the best dressed
Fearless, say yes, we don't dress to impress
It's okay whatever you do
I know it's all a lie
It's fine whatever I do
When I listen to you with an obedient face
Things like that are not okay
I'm the only onе that sets my rules, yeah
I'll see what's forbiddеn
Never hold back more freely
Boom, boom, boom
My heart is beating
Get it like boom-boom-boom
Get it like boom-boom-boom (Boom-boom now)
Boom, boom, boom
My heart is beating
Get it like boom-boom-boom
Get it like boom-boom-boom
(Push it) I wish for what's forbidden
Get it like boom-boom-boom
Get it like boom-boom-boom
(Push it) I wish for what's forbidden
Get it like boom-boom-boom
Get it like boom-boom-boom
I'm a mess, mess, mess, mess, mess, mess, mess
I'm a mess, mess, mess, mess, mess, mess, mess
I'm a mess in distress, but we're still the best dressed
Fearless, say yes, we don't dress to impress
Smile, smile, be a doll a little more
Conceal, conceal all your emotions
No, no, I'm not a doll
Even if I frown, that's me
Don't look, wanna look
These taboos all around me
Like Eve on that day
Take it on the chain, I know I like that
Boom, boom, boom
My heart is beating
Get it like boom-boom-boom
Get it like boom-boom-boom (Boom-boom now)
Boom, boom, boom
My heart is beating
Get it like boom-boom-boom
Get it like boom-boom-boom
(Push it) I wish for what's forbidden
Get it like boom-boom-boom
Get it like boom-boom-boom
(Push it) I wish for what's forbidden
Get it like boom-boom-boom
Get it like boom-boom-boom
What you waiting for?
If this is a downfall, we fall, fall, fall
What you looking for?
If you want now we fall, we fall, we fall
Boom, boom, boom
My heart is beating
Get it like boom-boom-boom
Get it like boom-boom-boom (Boom-boom now)
Boom, boom, boom
My heart is beating
Get it like boom-boom-boom
Get it like boom-boom-boom
Girl wanna have fun (girl)
Girl wanna have fun (girl)
Get it like boom-boom-boom
Get it like boom-boom-boom
Girl wanna have fun (girl)
Girl wanna have fun (girl)
Get it like boom-boom-boom
Get it like boom-boom-boom"
UNFORGIVEN,2023,"FEARNOT (Between you, me and the lamppost) (피어나)","One night when everyone fell asleep deeply
A ray of light lit me on my way home
It's only between you and me
Honeslty speaking, I'm not that strong
I just want you to know
In truth, she's not all fearless
But you, you help her fear less
A beautiful glow
Until I get home
We gotta move forward
Don't be afraid anymore
You light up my life
Flowers bloom in our story that no one knows
Lights down, off-screen, someday
I can't see anything, even if I get lost sometimes
I believe in you, I'm sure on my way
Under the lamppost
You and me under that light
Will you tell me something you've never said before
I can't stand without your light
I’ll go where you go
And stay until you show
Tomorrow's promise better days
So that I can smile from now on
You light up my life
Flowers bloom in our story that no one knows
Lights down, off-screen, someday
I can't see anything, even if I get lost sometimes
I believe in you, I'm sure on my way
Even when I walk in the deep darkness
You and I will sing together
Hey, yeah, yeah, yeah (hey, yeah, yeah, yeah)
I believe in you, I'm sure on my way
Even if I can't smile all the time
It's enough if we're together
Hey, yeah, yеah, yeah (hey, yeah, yеah, yeah)
I believe in you, I'm sure on my way"
UNFORGIVEN,2023,Flash Forward,"I know it's you, shining blue light
We opened the door to the future, yeah
Let's act a fool, do it without fear
Like in a movie, yeah, laughter, tears, everything
You, ooh-ooh
Got me, got me, got me goin' like
Ooh-ooh-ooh
With you, I'm unstoppable (unstoppable)
It's not impossible, come here and go with me (impossible, yeah)
I'ma make a move (ayy) go like a sled (woah)
Fearlessly falling in love, I've started
Head, shoulders, knees (ayy), your eyes, nose, lips (woah)
Everything about you, I want to fall for
Talking 'bout you
Talking 'bout us
And talking 'bout you and I, you and I-I
You and I, you and about you
Talking 'bout us
And talking 'bout you and I, you and I-I
You and I, you and I-I
Four seasons, my mood
Laughing, fighting, sadness, joy (alright)
The movie we saw in advance (like that)
The captured screen is in various colors (ooh-wee)
Hot but cold (I know), bright but dark
Even as a teaser, this is it
Just jump in, go
You, ooh-ooh
Got me, got me, got me goin' like
Ooh-ooh-ooh
This movie is mission possible, absolutely (mission possible)
Can't refuse, come here, let's watch together (can't refuse, yeah)
I'ma make a move (ayy) go like a sled (woah)
Fearlessly falling in love, I've started
Head, shoulders, knees (ayy), your eyes, nose, lips (woah)
Everything about you, I want to fall for
Talking 'bout you
Talking 'bout us
And talking 'bout you and I, you and I-I
You and I, you and about you
Talking 'bout us
And talking 'bout you and I, you and I-I
You and I, you and I-I
This love is like a game, never knowing the end
That's it, that's it, no problem
That's it, that's it, no problem
Yeah, I'm not afraid (afraid)
I want to adventure more boldly
That's it, that's it, no problem
That's it, that's it, no problem
Let's go together
I'ma make a move (ayy) go like a sled (woah)
Fearlessly falling in love, I've started (fall in love)
Head, shoulders, knees (ayy), your eyes, nose, lips (woah)
Everything about you, I want to fall for
Talking 'bout you
Talking 'bout us (woah-woah, woah-woah)
And talking 'bout you and I, you and I-I
You and I, you and about you (talking 'bout you and I)
Talking 'bout us (that's right, that's right, yeah)
And talking 'bout you and I, you and I-I
You and I, you and I-I"
UNFORGIVEN,2023,Fire in the belly,"In the storm, my galley raises anchor, my ambition
My friends always stay ready
We chose the waves, we ride
If you wanna, wanna get to the ocean
If you wanna, wanna do somethin' wild
If you wanna, wanna see, I will show ya
Stop worrying, come out here now
Come with me!
In the depths of the sleeping monster's ship, even dreams disappear into darkness
Reveal the fire, fire, fire between you and me
Light the fire, light the fire
Til' we go landing up
Come with me!
Wow, wow, wow, I see the fire, fire, fire in you
Wow, wow, wow, make it burn, this is our odyssey
One step at a time, one, two, three, in the dark path
A new history, this is our odyssey
La-la-la-la-la adventure, adventure
The flames of this adventure are blazing
La-la-la-la-la adventure, adventure
We light the fire even more blazing
Can you feel it? This vibration
Sounds like a monster, maybe King Kong
Our plans are simple
Faster, faster, yeah, we keep on
Now just smile at the trials, we pull through beyond them
Calling you from far away, see, see, see
Come with me!
In the depths of the sleeping monster's ship, even dreams disappear into darkness
Reveal the fire, fire, fire between you and me
Light the fire, light the fire
Til' we go landing up
Come with me!
Wow, wow, wow, I see the fire, fire, fire in you
Wow, wow, wow, make it burn, this is our odyssey
One step at a time, one, two, three, in the dark path
A new history, this is our odyssey
La-la-la-la-la adventure, adventure
The flames of this adventure are blazing
La-la-la-la-la adventure, adventure
We light the fire even more blazing
Be my companion
Olé, olé, olé, olé
Beyond the world, na-na-na
Shout out loud, loud, loud
Olé, olé, olé, olé
We light the fire even more blazing
Olé, olé, olé, olé
Beyond the world, na-na-na
Shout out loud, loud, loud
Olé, olé, olé, olé
We light the fire even more blazing
Olé, olé, olé, olé
Beyond the world, na-na-na
Shout out loud, loud, loud
Olé, olé, olé, olé
The flames of this adventure are blazing"
FEARLESS (Japanese Version),2022,FEARLESS (Japanese Version),"(Bam bam bam bam bam, bam bam bam bam bam)
(Bam bam bam bam bam)
(Bam bam bam bam bam, bam bam bam bam bam)
(Bam bam bam bam bam)
I can feel it up there at the top, it’s the answer
A new wave stirring in my veins, a massive passion
I don’t care about the past, it’s fine
Even the troubles everyone knows, pfft
I'm fearless, a new bitch, new crazy
Rising up, next one
(Woo-oh-oh-oh) Let’s go, highway, highway
(Woo-oh-oh-oh) Waiting for the final outcome
Even the scars, if it’s me
(Woo-oh-oh-oh) I won’t be afraid, no way
What you lookin' at?
What you, what you lookin' at?
What you lookin' at?
What you, what you lookin' at?
What you lookin' at?
What you, what you lookin' at?
Hm-mm-mm-mm, I'm fearless, huh
You should get away
Get a-, get a-, get away
No getting hurt, hurt, no getting hurt
You should get away
Get a-, get a-, get away
Mm-mm-mm-mm, I'm fearless, huh
(Bam bam bam bam bam, bam bam bam bam bam)
(Bam bam bam bam bam)
(Bam bam bam bam bam, bam bam bam bam bam)
(Bam bam bam bam bam)
Hiding desires with strange words
Acting like it’s research, but it’s more than just voice
Super forever win, gimme, ayy
Number one right on my chest, ayy
Kneel down to me, ayy
Take the world, break it down, break you down, down
(Woo-oh-oh-oh) Let’s go, highway, highway
(Woo-oh-oh-oh) To the final outcome
Even the scars, if it’s me
(Woo-oh-oh-oh) I won’t be afraid, no way
What you lookin' at?
What you, what you lookin' at?
What you lookin' at?
What you, what you lookin' at?
What you lookin' at?
What you, what you lookin' at?
Hm-mm-mm-mm, I'm fearless, huh
You should get away
Get a-, get a-, get away
No getting hurt, hurt, no getting hurt
You should get away
Get a-, get a-, get away
Hm-mm-mm-mm, I'm fearless, huh
(Bam bam bam bam bam, bam bam bam bam bam)
(Bam bam bam bam bam)
(Bam bam bam bam bam, bam bam bam bam bam)
(Bam bam bam bam bam)
Hm-mm-mm-mm, I'm fearless, huh
No second chances for defeat
Ready for the payback
Bring it, to me
Hm-mm-mm-mm, I'm fearless, huh
What you lookin' at?
What you, what you lookin' at?
What you lookin' at?
What you, what you lookin' at?
What you lookin' at?
What you, what you lookin' at?
Hm-mm-mm-mm, I'm fearless, huh
You should get away
Get a-, get a-, get away
No getting hurt, hurt, no getting hurt
You should get away
Get a-, get a-, get away
Hm-mm-mm-mm, I'm fearless, huh"
ANTIFRAGILE,2022,The Hydra,LETRA INDISPONÍVEL
ANTIFRAGILE,2022,ANTIFRAGILE,"Anti-ti-ti-ti fragile, fragile
Anti-ti-ti-ti fragile
Anti-ti-ti-ti fragile, fragile
Antifragile, antifragile
Ridin' up the thorny road
You made me boost up (ah-ah-ah)
A party full of lies
It doesn't even itch
There's a lot of talk behind me
This is my first time listening to my rival
Everyone pray, my fallin’
Above that hand, I'ma jump in
Yes, gimme that
Walk with dignity like a lion
A huge desire in your eyes (na-na-na)
Pour more gasoline on fire
Fly again in flames risin' (na-na-na)
Don't forget the toe shoes I left behind
what more do i need to say
Don't ignore me, the career I've walked
I go to ride till I die, die
I'll go higher
On top of the world I hoped for (ah-ah)
You can fall away, I'm antifragile, antifragile (ah-ah)
I'm on my way now
Throw it away, your fairy tale (ah-ah)
Now, you know my name
I'm antifragile, antifragile
Anti-ti-ti-ti fragile, fragile
Anti-ti-ti-ti fragile
Anti-ti-ti-ti fragile, fragile
Antifragile, antifragile
Lovey lovey lovey
Dovey dovey dovey
You decide what you want about a kid like me.
I don't know what to say, I can't feel it
Exciting interest is welcome
Cute jealousy goes ahead
No thanks for dolls with strings
My song to write my future with
Yes, gimmе that
Walk with dignity like a lion
A huge desire in your eyes (na-na-na)
Pour more gasolinе on fire
Fly again in flames rising (na-na-na)
Don't forget the toe shoes I left behind
what more do i need to say
Don't ignore me, the career I've walked
I go to ride till I die, die
I'll go higher
On top of the world I hoped for (ah-ah)
You can leave
I'm antifragile, antifragile (ah-ah)
I'm on my way now
Throw it away, your fairy tale (ah-ah)
Now you know my name
I'm antifragile, antifragile
Anti-ti-ti-ti fragile, fragile
Anti-ti-ti-ti fragile
Anti-ti-ti-ti fragile, fragile
Antifragile, antifragile
We can break it, baby
Rock it, twist it, lock it, baby
All I know is you can't chain me
'Cause I'm gonna break out
Gonna, gonna break out, out
We can break it baby
Rock it, twist it, lock it, baby
All I know is you can't chain me
'Cause I'm gonna break out (woah)
Gonna, gonna break out, out
I'll go higher
On top of the world I hoped for (ah-ah)
You can fall away, I'm antifragile, antifragile (ah-ah)
I'm on my way now
Throw it away, your fairy tale (ah-ah)
Now you know my name
I'm antifragile, antifragile
Anti-ti-ti-ti fragile, fragile
Anti-ti-ti-ti fragile
Anti-ti-ti-ti fragile, fragile
Antifragile, antifragile"
